experiment_id,metric_name,value,unit,ci_low,ci_high,n,model_id,method,batch,k,measurement_type,evidence_state,artifact_id
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.04892935575812996,macro_f1_proportion,0.034476630477886405,0.06465449525433788,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.049444232321089646,macro_f1_proportion,-0.05752727577343297,-0.04023330858518931,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.047733671312085134,macro_f1_proportion,-0.05769591329630681,-0.034582090331677286,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.06674587339139372,macro_f1_proportion,-0.07720390776508455,-0.05451309144760159,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.08081814843119184,macro_f1_proportion,-0.0951947082897817,-0.06522953492283838,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.07312072700200753,macro_f1_proportion,-0.09434834060383968,-0.05308405349570818,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.017891100868310274,macro_f1_proportion,0.01613270150431628,0.01928892550800424,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,6,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.08840118037274111,macro_f1_proportion,-0.09086229958399959,-0.08627880374296652,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,6,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.04850280821450488,macro_f1_proportion,-0.05082820538942926,-0.046283623469455325,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,6,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.010878426822912216,macro_f1_proportion,0.008183764322270254,0.013659029126586744,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,6,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.03129440769508974,macro_f1_proportion,0.027369895989952937,0.035224285401704185,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,6,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.042298783137432135,macro_f1_proportion,0.035489306510124,0.048583275631104754,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,7,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.009122164241653267,macro_f1_proportion,-0.0016273120406996079,0.01889678028671541,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,7,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.026128898530175373,macro_f1_proportion,0.013607427703769213,0.03905233093337454,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,7,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.06136529119497596,macro_f1_proportion,0.048244870178939844,0.07529466831369164,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,7,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.08111103523794784,macro_f1_proportion,0.0674344266491073,0.09512117559254203,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,7,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.10178001837869807,macro_f1_proportion,0.09329026131095475,0.10674703386522807,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.17046747103526438,macro_f1_proportion,0.15522011108675157,0.1824847637586887,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.13654338997743345,macro_f1_proportion,0.11333321495041225,0.15835212990881464,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.05092276518585565,macro_f1_proportion,0.02513425537562866,0.07643318398980736,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.10604717191885786,macro_f1_proportion,0.08126445523463771,0.13036214266194962,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.010786467559546849,macro_f1_proportion,0.0012990731960296855,0.025371738322949474,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,9,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.013576981897228476,macro_f1_proportion,-0.007443629035424988,0.03749550868134685,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,9,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.02911914175859387,macro_f1_proportion,0.013219071504546279,0.04712044373951939,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,9,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.07363040719740925,macro_f1_proportion,0.04706883146006855,0.10409727340944698,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,9,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.03505288698572913,macro_f1_proportion,0.016901940417310354,0.05408555233531007,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,9,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.004798532530511632,macro_f1_proportion,0.0023133473966043625,0.007485266152658936,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0164746395763196,macro_f1_proportion,0.012352350177175658,0.020658363805053304,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.027919324884689196,macro_f1_proportion,0.022979278408623086,0.03323273645348894,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.044164144091520516,macro_f1_proportion,0.03685897777036448,0.052361692201088945,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.024570045266195127,macro_f1_proportion,0.011985405533064456,0.03570929354272516,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.019007173291951052,macro_f1_proportion,0.016877208258462038,0.021237806395190153,30,MODEL-C2,INTRINSIC_IMPURITY,2,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0517144163700897,macro_f1_proportion,0.044598486274742,0.05810855274534895,30,MODEL-C2,INTRINSIC_IMPURITY,2,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.22240822199732105,macro_f1_proportion,0.2151708792261005,0.22863659939124828,30,MODEL-C2,INTRINSIC_IMPURITY,2,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.5313604057436334,macro_f1_proportion,0.5165545049894869,0.544423702815258,30,MODEL-C2,INTRINSIC_IMPURITY,2,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.5666757553052739,macro_f1_proportion,0.5380874381774956,0.591442365429023,30,MODEL-C2,INTRINSIC_IMPURITY,2,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.04807935202282957,macro_f1_proportion,0.034840191867460374,0.05827257960756292,30,MODEL-C2,INTRINSIC_IMPURITY,3,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.23432916271087617,macro_f1_proportion,0.21632452147970135,0.25049357713575837,30,MODEL-C2,INTRINSIC_IMPURITY,3,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.28254131861255244,macro_f1_proportion,0.25435335865286246,0.30695398242697647,30,MODEL-C2,INTRINSIC_IMPURITY,3,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.46347511059878527,macro_f1_proportion,0.43358286949419006,0.48953298170108966,30,MODEL-C2,INTRINSIC_IMPURITY,3,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.364886515276685,macro_f1_proportion,0.32513549598559244,0.4066002340935892,30,MODEL-C2,INTRINSIC_IMPURITY,3,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.08882176674108665,macro_f1_proportion,0.07410046019932646,0.10222475125109466,30,MODEL-C2,INTRINSIC_IMPURITY,4,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.18042743004651843,macro_f1_proportion,0.16594565922624546,0.1929338095281466,30,MODEL-C2,INTRINSIC_IMPURITY,4,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1731892994660625,macro_f1_proportion,0.1499534789103145,0.19402796891349253,30,MODEL-C2,INTRINSIC_IMPURITY,4,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.33751992711342194,macro_f1_proportion,0.3086801587835227,0.3661523117684123,30,MODEL-C2,INTRINSIC_IMPURITY,4,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.29498973946668,macro_f1_proportion,0.2686455408143593,0.32681135901772285,30,MODEL-C2,INTRINSIC_IMPURITY,4,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.024203784885593996,macro_f1_proportion,0.019997488658921307,0.0273491392300747,30,MODEL-C2,INTRINSIC_IMPURITY,5,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1758667221094117,macro_f1_proportion,0.1679524331843475,0.1827033544561217,30,MODEL-C2,INTRINSIC_IMPURITY,5,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.17753689466413278,macro_f1_proportion,0.16836729537414702,0.18508487189188924,30,MODEL-C2,INTRINSIC_IMPURITY,5,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.3804786325883027,macro_f1_proportion,0.36630187128276903,0.3920850727769357,30,MODEL-C2,INTRINSIC_IMPURITY,5,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.30096761527180255,macro_f1_proportion,0.27686660332756335,0.32416259395330776,30,MODEL-C2,INTRINSIC_IMPURITY,5,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.005602036308938496,macro_f1_proportion,0.00457499395380591,0.007031560053282451,30,MODEL-C2,INTRINSIC_IMPURITY,6,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.15796529235141646,macro_f1_proportion,0.1563238076438801,0.15986419634931548,30,MODEL-C2,INTRINSIC_IMPURITY,6,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.16749292338528746,macro_f1_proportion,0.16571667396232043,0.16917517630184797,30,MODEL-C2,INTRINSIC_IMPURITY,6,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.31258999437808777,macro_f1_proportion,0.3001261549930207,0.32084489914597875,30,MODEL-C2,INTRINSIC_IMPURITY,6,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2850871324685185,macro_f1_proportion,0.2693104666820189,0.29848838420364454,30,MODEL-C2,INTRINSIC_IMPURITY,6,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.007332800099223145,macro_f1_proportion,-0.009176407181375265,-0.005208695223049762,30,MODEL-C2,INTRINSIC_IMPURITY,7,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0750356697495961,macro_f1_proportion,0.07174372941704564,0.07870211770055847,30,MODEL-C2,INTRINSIC_IMPURITY,7,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.14440918217568566,macro_f1_proportion,0.13994964031484616,0.14913827112387176,30,MODEL-C2,INTRINSIC_IMPURITY,7,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2611459254940309,macro_f1_proportion,0.24917820986567735,0.2693287006234352,30,MODEL-C2,INTRINSIC_IMPURITY,7,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.23361990989134526,macro_f1_proportion,0.22117174367285214,0.24360970471954638,30,MODEL-C2,INTRINSIC_IMPURITY,7,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.017139031463882848,macro_f1_proportion,-0.02696866492905224,-0.005160842907711774,30,MODEL-C2,INTRINSIC_IMPURITY,8,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.05753984546163433,macro_f1_proportion,0.0473091895977318,0.06971423986853255,30,MODEL-C2,INTRINSIC_IMPURITY,8,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.13566241142138813,macro_f1_proportion,0.12177406773888272,0.15094458005728098,30,MODEL-C2,INTRINSIC_IMPURITY,8,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.14477274014434188,macro_f1_proportion,0.12205258012599056,0.17097439558276992,30,MODEL-C2,INTRINSIC_IMPURITY,8,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.13059590431361548,macro_f1_proportion,0.10553416791193554,0.15767260510994427,30,MODEL-C2,INTRINSIC_IMPURITY,8,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0086539578029718,macro_f1_proportion,0.002262402832982076,0.01451823098808629,30,MODEL-C2,INTRINSIC_IMPURITY,9,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.06572737043932582,macro_f1_proportion,0.04553224527393585,0.08560204274490195,30,MODEL-C2,INTRINSIC_IMPURITY,9,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1254917593797634,macro_f1_proportion,0.10464792068431189,0.14752482056067692,30,MODEL-C2,INTRINSIC_IMPURITY,9,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.23788739899367609,macro_f1_proportion,0.21422797527426185,0.26173786384681225,30,MODEL-C2,INTRINSIC_IMPURITY,9,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.16962355689512598,macro_f1_proportion,0.14835593405267472,0.19372222630645097,30,MODEL-C2,INTRINSIC_IMPURITY,9,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.005758625096182228,macro_f1_proportion,0.0028443090931539352,0.009692301276859402,30,MODEL-C2,INTRINSIC_IMPURITY,10,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.012827715846951524,macro_f1_proportion,0.007852839708828815,0.017973412724142677,30,MODEL-C2,INTRINSIC_IMPURITY,10,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.11447762411241907,macro_f1_proportion,0.10935617703977912,0.11976948264767133,30,MODEL-C2,INTRINSIC_IMPURITY,10,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.16724266739923438,macro_f1_proportion,0.1615048794500979,0.1728862954914179,30,MODEL-C2,INTRINSIC_IMPURITY,10,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1145386540407533,macro_f1_proportion,0.10822375362043854,0.12192624988987676,30,MODEL-C2,INTRINSIC_IMPURITY,10,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.02401885918983245,macro_f1_proportion,0.02046888619327139,0.026890030218416742,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1245242711938501,macro_f1_proportion,0.120021906153423,0.12917826190283552,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1246986434696649,macro_f1_proportion,0.11577818008591735,0.13209116278985467,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.13878836194668043,macro_f1_proportion,0.12657739431946424,0.14911481549883546,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.14026527837567204,macro_f1_proportion,0.11381002995764283,0.1641146151652729,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.08348901873038095,macro_f1_proportion,0.06451488855383224,0.0984305212631831,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.08011714688369881,macro_f1_proportion,0.06036664259446028,0.09636225232560933,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.20277543207511542,macro_f1_proportion,0.17674694223033074,0.227892780642526,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.16641820391875567,macro_f1_proportion,0.1355776566127787,0.19704752349017635,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.19871160127201423,macro_f1_proportion,0.1572226793984786,0.23915286796182067,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.13400207681918405,macro_f1_proportion,0.13101996665224716,0.13693027202340793,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2026415801761056,macro_f1_proportion,0.18370291591305915,0.2195708260883879,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.19630229888426692,macro_f1_proportion,0.17861449191552323,0.21307512659514524,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1610082977380688,macro_f1_proportion,0.13188053215507953,0.188942426778146,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.08168054056038748,macro_f1_proportion,0.05520053501043758,0.1084257665491374,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.05066947313941017,macro_f1_proportion,0.04750162944733304,0.05278529830168939,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.18057474715838168,macro_f1_proportion,0.17235393085252593,0.1870060453265309,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1717275929950846,macro_f1_proportion,0.1587810007027433,0.18267400820672686,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1753145659090151,macro_f1_proportion,0.1676169529094192,0.18322399950988366,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2814834774723588,macro_f1_proportion,0.2571348226564773,0.3034729305996178,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.010618943332806028,macro_f1_proportion,0.009212396223338158,0.012026932275501835,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.04536189640562139,macro_f1_proportion,0.04363435839422668,0.047248259509736885,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.04156890157946159,macro_f1_proportion,0.03700791607521261,0.0449814067990435,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.18863866044281602,macro_f1_proportion,0.18480694878616521,0.19215639347023628,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.14539123645619884,macro_f1_proportion,0.12202366141777171,0.16647530543953534,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.01631064638656034,macro_f1_proportion,-0.018287703966690164,-0.013722986822393951,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.008896554067158318,macro_f1_proportion,0.005347519628619216,0.01257516446447852,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1346777510038117,macro_f1_proportion,0.13122224530623283,0.1380064973798163,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.13688937068204074,macro_f1_proportion,0.1327346265327667,0.14120176010951965,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,10,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.18124670248724808,macro_f1_proportion,0.166349027751586,0.19377411032153227,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,20,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.04479965149697564,macro_f1_proportion,0.033697543067866695,0.05613937971662787,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0424320124642649,macro_f1_proportion,0.02775861914471942,0.05779270014230032,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.06561581760790776,macro_f1_proportion,0.049869920570354824,0.08190686131340451,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,5,DERIVED,DERIVED,ART-6CFEA5F68AC2
