model_id,method,scope,batch,wall_time_ns
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,774800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,774100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,781100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,778000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,861600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,782300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,769600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,786600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,772600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,774400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,781700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,773700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,780100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,769300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,768800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,777200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,777800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,1233000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,1109500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,1062000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,900000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,1358600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,784400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,861300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,1008000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,781500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,820200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,907200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,775900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,773100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,775400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,774400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,782500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,773800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,793100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,791600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,786000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,872100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,797200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,793800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,795100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,790700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,790900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,797000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,827500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,828200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,787000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,795500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,796600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,792700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,795700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,789300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,786500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,792800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,800600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,789600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,794400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,800700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,798600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,871300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,791700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,806400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,799400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,784500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,795400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,798400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,791700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,833200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,794200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,796400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,795100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,794900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,786300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,793000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,786700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,793200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,798800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,786600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,794600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,782800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,793400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,795200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,871000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,787700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,791600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,798200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,795300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,794600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,792500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,797700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,880800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,801300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,791300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,797700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,788900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,799700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,793300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,799500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,786600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,794200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,791000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,800100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,791700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,786600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,797100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,789300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,796500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,790900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,794000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,837200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,799200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,796900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,781800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,769400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,775700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,965600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,773200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,785200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,778800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,773100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,784300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,768800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,778900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,773600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,769400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,768900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,772700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,787900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,778200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,770900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,876500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,1057500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,833200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,770200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,782600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,784700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,772900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,916800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,931400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,772700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,778500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,773700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,770100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,775200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,781500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,770200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,783800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,779200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,777000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,772400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,882700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,780300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,985900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,784400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,774300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,772400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,769600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,781900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,770100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,855000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,800000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,778600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,837800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,781400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,766900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,777900
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,768300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,780300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,772700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,770100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,778100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,772300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,780800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,775600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,771100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,770100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,767100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,776500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,871400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,778600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,806300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,797200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,806700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,800000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,808100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,800000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,797400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,811700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,867700
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,802400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,799200
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,809000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,798800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,810100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,795300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,812500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,798300
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,805000
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,802400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,820400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,803800
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,808100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,796400
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,800500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,809100
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,796500
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,803600
MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,2.0,800900
