experiment_id,sample_id,feature_id,reference_attribution,exported_attribution,absolute_error,relative_error,sign_agreement,top_1_overlap,top_3_overlap,top_5_overlap,top_10_overlap,top_20_overlap,pass
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F028,0.052701869687613166,0.0527018718,2.1123868348960073e-09,4.00818196283555e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F029,0.023985818269708466,0.023985818,2.6970846736529275e-10,1.1244497241351395e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F030,0.08558550866730683,0.0855855122,3.5326931796531014e-09,4.1276767932590086e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F031,0.22694120015006325,0.226941213,1.2849936753545066e-08,5.662231778561203e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F032,-0.10197753785999698,-0.101977542,4.140003020958183e-09,4.0597205108461376e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F033,-0.5718552998926495,-0.571855247,5.289264948249439e-08,9.249306510304892e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F034,-0.04594146224513771,-0.0459414646,2.3548622912761275e-09,5.1257887237260455e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F035,-0.3230167269340255,-0.323016733,6.065974500479854e-09,1.877913431312428e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F036,0.28738169326309004,0.287381679,1.4263090042376803e-08,4.963117128452346e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F037,0.024510729303380198,0.0245107282,1.103380196237902e-09,4.501621239339208e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F038,0.04960393602969516,0.0496039353,7.296951584634392e-10,1.4710428584268208e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F039,0.19493358791870075,0.194933578,9.918700749622644e-09,5.088246133221203e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F040,-0.18206461137464677,-0.182064623,1.1625353235622526e-08,6.38528989672806e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F041,-0.6547177606625548,-0.654717803,4.2337445216311664e-08,6.466518515316804e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F042,-0.11122552834151248,-0.111225523,5.341512468448606e-09,4.802415909455387e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F043,-0.4391993840890115,-0.439199418,3.3910988517238394e-08,7.721092001888084e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F044,-0.2734234624608657,-0.273423493,3.0539134332485673e-08,1.1169171093668179e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F045,0.022180073192020214,0.022180073,1.9202021223074794e-10,8.65732996317756e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F046,0.035088301518223765,0.0350883007,8.182237665188552e-10,2.3318990407497934e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F047,0.03557299708764707,0.0355729982,1.1123529250478548e-09,3.1269586937169424e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F048,-0.159843747158096,-0.159843758,1.0841904013458858e-08,6.78281397065567e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F049,-0.24315339120352955,-0.243153408,1.6796470436730715e-08,6.907767296024002e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F050,-0.052687791695592685,-0.052687794,2.3044073177436175e-09,4.373702604689694e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F051,-0.2685804504184707,-0.268580467,1.658152931627299e-08,6.173766292534543e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F052,-0.22548334026147485,-0.225483328,1.2261474835462138e-08,5.437862868823699e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F053,-0.35074984338727977,-0.35074985,6.612720204746125e-09,1.8853095245561387e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F054,-0.2561454803427937,-0.256145507,2.6657206275704226e-08,1.0407057052121118e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F055,-0.08447949653387472,-0.0844794884,8.133874726534707e-09,9.628223486480145e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F056,-0.07225097549787879,-0.0722509697,5.797878788182942e-09,8.024637381336341e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F057,-0.11462120382476755,-0.114621192,1.182476755401396e-08,1.031638750897401e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F058,0.007088598434304747,0.00708859833,1.0430474713107873e-10,1.4714438700082605e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F059,-0.237941841587184,-0.237941831,1.058718401836245e-08,4.449483935965592e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F060,-0.18222319524691072,-0.182223201,5.753089282745094e-09,3.15716628442922e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F061,-0.3088749044981775,-0.308874905,5.018224724651077e-10,1.6246786811003892e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F062,-0.23249199952752725,-0.232491985,1.4527527236740667e-08,6.248613830266703e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F063,-0.04185633101435428,-0.0418563336,2.585645718367058e-09,6.177430404686766e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F064,0.18443510934209215,0.184435114,4.657907864968891e-09,2.5254995546045168e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F065,0.30569861323833974,0.305698633,1.976166025263737e-08,6.464425874653895e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F066,0.19476730123161173,0.194767296,5.2316117271633544e-09,2.686083184436627e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F067,0.19517767453075224,0.195177674,5.307522477071558e-10,2.7193286782578727e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F068,0.1541231232704322,0.154123113,1.0270432199144253e-08,6.66378411052781e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F069,0.11806235067857086,0.118062347,3.6785708645847848e-09,3.115786568234467e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F070,0.12436801478340209,0.124368019,4.216597904171948e-09,3.3904198853021226e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F071,0.1862618019603257,0.186261788,1.3960325701001253e-08,7.495001956426279e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F072,0.10306281110972917,0.103062816,4.890270827173637e-09,4.744942210015067e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F073,0.23086801966580425,0.230868012,7.665804241385743e-09,3.320427078848976e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F074,0.12863341334580156,0.128633425,1.1654198439625674e-08,9.060008699525078e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F075,0.10946706705748233,0.109467067,5.748232445590418e-11,5.251106657102596e-10,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F076,0.10271337832756527,0.102713376,2.327565279403032e-09,2.2660780097994125e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F077,-0.012613889682915562,-0.0126138888,8.82915561842279e-10,6.999550368972331e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F078,-0.0016878327310808094,-0.00168783264,9.108080934426555e-11,5.3963172811527146e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F079,0.11936031711926617,0.119360298,1.9119266170264382e-08,1.601810939490065e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F080,0.5869292012325061,0.586929202,7.674938462542968e-10,1.3076429740463056e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F081,0.3394991159596944,0.339499086,2.995969439201218e-08,8.824675229955244e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F082,0.24114110130523617,0.241141111,9.69476382506329e-09,4.020369722369173e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F083,0.02905843241101464,0.0290584322,2.1101463978934198e-10,7.2617351412719904e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F084,-0.030444628679357405,-0.0304446295,8.206425955448182e-10,2.695525060225959e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F085,-0.008575828903910699,-0.00857582781,1.0939106981355806e-09,1.2755743035367017e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F086,0.01605091780553645,0.0160509199,2.0944635470421247e-09,1.30488709269926e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F087,0.1807901874683733,0.180790186,1.4683733118303621e-09,8.121974607096601e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F088,0.6822236312077132,0.682223618,1.3207713256413456e-08,1.9359800294563776e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F089,0.26434838880255834,0.264348418,2.9197441631101384e-08,1.1045061316000279e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F090,0.3186244347471128,0.318624437,2.25288721011907e-09,7.070666792730919e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F091,0.09639711568776489,0.0963971093,6.387764886484071e-09,6.626510389765564e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F092,0.01683436446376991,0.0168343652,7.362300907809427e-10,4.3733762112933986e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F093,0.030910637149565674,0.0309106354,1.74956567289275e-09,5.6600763822085536e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F094,0.023229026860844087,0.023229029,2.1391559149042116e-09,9.20897774891324e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F095,-0.052908726777981925,-0.052908726,7.779819219400075e-10,1.470422686988125e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F096,-0.34743174921171993,-0.347431749,2.1171991937407597e-10,6.093856415092821e-10,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F097,-0.7604587600657449,-0.760458767,6.9342551700657395e-09,9.118515735772764e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F098,-0.24947227680561435,-0.24947229,1.319438566738107e-08,5.288918607041042e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F099,-0.6845205382091542,-0.684520543,4.790845831159629e-09,6.9988343135670736e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F100,-0.48161958717135345,-0.481619537,5.017135346063739e-08,1.041721615918979e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F101,-0.10336195416391039,-0.103361949,5.1639103965106514e-09,4.995948884946362e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F102,-0.09149682881283504,-0.0914968178,1.1012835032797597e-08,1.2036302433306554e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F103,0.0648893442099707,0.0648893416,2.609970697897701e-09,4.022186893201274e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F104,-0.5921876974876945,-0.592187762,6.451230549764375e-08,1.0893894920703634e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F105,-1.06188148116163,-1.06188142,6.116162998281993e-08,5.7597416536460406e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F106,-0.5346031767195243,-0.534603179,2.280475697169493e-09,4.265735402402833e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F107,-0.8241493201038848,-0.82414937,4.9896115239533856e-08,6.05425667684157e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F108,-0.31270526024776674,-0.312705278,1.7752233238965687e-08,5.676985806027057e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F109,-0.296884131551646,-0.29688412,1.1551646028618023e-08,3.8909610858094976e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F110,-0.2644178445029481,-0.264417827,1.750294809088615e-08,6.619427718196608e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F111,0.37938875738359173,0.37938875,7.3835917380193905e-09,1.9461809540534172e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F112,0.17300933675274932,0.173009351,1.4247250684773505e-08,8.234960582002867e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F113,-0.0871021236256727,-0.0871021152,8.425672701206643e-09,9.673326378833822e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F114,0.15269586801391816,0.152695864,4.013918170064912e-09,2.6287012361716592e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F115,-0.16048867118712357,-0.16048868,8.812876428621053e-09,5.491276339590089e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F116,-0.17391892573956702,-0.173918933,7.260432977052034e-09,4.1746077640360366e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F117,-0.1537030898430294,-0.153703079,1.0843029418783345e-08,7.054529241967016e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F118,-0.08269463953187556,-0.0826946422,2.668124443605535e-09,3.226478111168351e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F119,-0.016153684061349094,-0.0161536857,1.6386509059385101e-09,1.0144131206944358e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F120,0.13979618029607524,0.139796183,2.703924750768749e-09,1.9341907232673233e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F121,-0.2501581855821782,-0.250158191,5.417821746789286e-09,2.1657583317454565e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F122,0.09380362625510608,0.0938036293,3.0448939203342462e-09,3.2460300756960354e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F123,-0.2057776208271594,-0.2057776,2.0827159386005434e-08,1.012119748604683e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F124,-0.1454855729835749,-0.14548555,2.29835749043783e-08,1.579783784263826e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F125,-0.22406279507224883,-0.2240628,4.927751179328865e-09,2.1992723860022887e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F126,-0.16582835009550198,-0.165828332,1.8095501985726514e-08,1.0912188401624426e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00231,F127,-0.0038829242998166,-0.00388292433,3.018339961649574e-11,7.773368030358299e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F000,0.011540220103933786,0.0115402211,9.960662138847054e-10,8.631258372144654e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F001,0.23600169291614215,0.236001715,2.208385785351652e-08,9.357499762242603e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F002,-0.035283678356874015,-0.035283681,2.6431259819714725e-09,7.491072657555091e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F003,-0.05443447902658917,-0.0544344597,1.9326589169310626e-08,3.5504315490684357e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F004,-0.07502884325212543,-0.0750288293,1.3952125427207918e-08,1.859568243685095e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F005,0.04843709833692917,0.0484370962,2.1369291683392966e-09,4.4117613187205926e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F006,0.06328093377714225,0.0632809252,8.577142246446456e-09,1.3554070293356847e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F007,0.025722542562596137,0.0257225428,2.374038639285647e-10,9.229408926074838e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F008,0.0019087776364238587,0.0019087781,4.635761412328382e-10,2.4286545084494984e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F009,0.5584706175170381,0.558470607,1.0517038129265188e-08,1.8831855785043747e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F010,-0.030732807385521334,-0.0307328161,8.714478666460579e-09,2.835562191616147e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F011,-0.05511923877490144,-0.0551192313,7.474901440873705e-09,1.3561329232793038e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F012,-0.05313894824510577,-0.0531389564,8.15489423211524e-09,1.5346359876188038e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F013,0.019424615487214972,0.019424608,7.48721497301208e-09,3.854498421314989e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F014,0.02873858861272337,0.0287385937,5.087276627735449e-09,1.7701901427000385e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F015,-0.024822247053811582,-0.0248222463,7.538115825989067e-10,3.0368386108023814e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F016,0.2547293130308493,0.254729301,1.2030849261268628e-08,4.722993642985885e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F017,0.08783227294012458,0.087832287,1.405987541669429e-08,1.6007641549113652e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F018,0.16116101338952615,0.16116102,6.61047383498925e-09,4.101782246188621e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F019,0.14682136851560146,0.146821365,3.515601448844663e-09,2.3944753303883622e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F020,0.13254103203685422,0.132541031,1.0368542135985592e-09,7.822892259585339e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F021,0.16608863468820573,0.166088641,6.311794281677052e-09,3.8002565880115966e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F022,0.14195381057892287,0.141953811,4.2107714537387153e-10,2.966296879644262e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F023,0.09176019197960383,0.0917601883,3.679603829964684e-09,4.0100219393422527e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F024,0.2517191345492778,0.251719117,1.754927780872606e-08,6.971769484329975e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F025,0.09508818690739704,0.0950882062,1.9292602959630756e-08,2.0289169019932125e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F026,0.12915048597795223,0.12915048,5.977952216573712e-09,4.628671871660035e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F027,0.11696371748758938,0.116963722,4.512410625712171e-09,3.857957597996975e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B2-R00469,F028,0.07682112240078794,0.0768211186,3.8007879343826545e-09,4.9475818832135035e-08,True,1.0,1.0,1.0,1.0,1.0,True
