experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,0,S1:dR,-0.00035788597586350335,0.0007157719517270066,75,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,1,S1:dR_norm,0.010626466323313755,0.007243024985674326,7,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,2,S1:EMAi_0.001,0.0,0.0,33,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,3,S1:EMAi_0.01,-0.006174626907406622,0.004348009451163927,119,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,4,S1:EMAi_0.1,0.0,0.0,34,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,5,S1:EMAd_0.001,-0.00035788597586350335,0.0007157719517270066,76,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,6,S1:EMAd_0.01,0.0,0.0,35,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,7,S1:EMAd_0.1,-0.005826043029410965,0.004115487757461299,117,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,8,S2:dR,-0.00035788597586350335,0.0007157719517270066,77,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,9,S2:dR_norm,-0.002343451611876879,0.006994987221396856,112,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,10,S2:EMAi_0.001,0.0,0.0,36,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,11,S2:EMAi_0.01,0.0,0.0,37,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,12,S2:EMAi_0.1,-0.00035788597586350335,0.0007157719517270066,78,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,13,S2:EMAd_0.001,-0.00035788597586350335,0.0007157719517270066,79,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,14,S2:EMAd_0.01,-0.0022967996197112094,0.003763250451004723,111,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,15,S2:EMAd_0.1,-0.010752633784389976,0.006811384302483099,123,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,16,S3:dR,0.0,0.0,38,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,17,S3:dR_norm,0.0,0.0,39,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,18,S3:EMAi_0.001,0.0006893021301481173,0.0014019752335565872,26,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,19,S3:EMAi_0.01,-0.00035788597586350335,0.0007157719517270067,80,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,20,S3:EMAi_0.1,0.001308220958785633,0.003578900860602675,21,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,21,S3:EMAd_0.001,0.0,0.0,40,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,22,S3:EMAd_0.01,0.003332213869298273,0.004081111846802982,17,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,23,S3:EMAd_0.1,-0.016892925520376533,0.015226789812329845,127,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,24,S4:dR,0.0,0.0,41,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,25,S4:dR_norm,0.0,0.0,42,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,26,S4:EMAi_0.001,-0.0010829600254583793,0.0008653703277669537,105,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,27,S4:EMAi_0.01,0.002356845536821972,0.004224899578820081,19,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,28,S4:EMAi_0.1,0.0,0.0,43,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,29,S4:EMAd_0.001,0.0,0.0,44,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,30,S4:EMAd_0.01,0.008330534673245682,0.0,8,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,31,S4:EMAd_0.1,0.02490027534286503,0.014597033255316876,4,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,32,S5:dR,0.0,0.0,45,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,33,S5:dR_norm,0.0,0.0,46,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,34,S5:EMAi_0.001,0.002019893557092467,0.004039787114184934,20,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,35,S5:EMAi_0.01,-1.860419573573857e-05,0.001117162471449869,73,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,36,S5:EMAi_0.1,-0.0015903297658520499,0.0031806595317040998,108,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,37,S5:EMAd_0.001,0.0,0.0,47,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,38,S5:EMAd_0.01,0.0,0.0,48,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,39,S5:EMAd_0.1,0.022633344571517933,0.009049622831898765,5,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,40,S6:dR,-0.00035788597586350335,0.0007157719517270066,81,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,41,S6:dR_norm,0.0,0.0,49,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,42,S6:EMAi_0.001,0.0,0.0,50,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,43,S6:EMAi_0.01,-0.01152221038390896,0.0025518219072230945,124,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,44,S6:EMAi_0.1,-0.00035788597586350335,0.0007157719517270066,82,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,45,S6:EMAd_0.001,-0.00107365792759051,0.0008766380269635994,103,EXECUTED
EXP-XAI-0001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,46,S6:EMAd_0.01,0.0,0.0,51,EXECUTED
