experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,0,S1:dR,0.03633364492396007,,2,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,1,S1:dR_norm,0.035016587696426744,,3,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,2,S1:EMAi_0.001,0.011296492357123857,,25,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,3,S1:EMAi_0.01,0.004077470749611743,,71,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,4,S1:EMAi_0.1,0.004743738966550597,,58,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,5,S1:EMAd_0.001,0.024102681538235915,,9,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,6,S1:EMAd_0.01,0.027266272058128767,,7,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,7,S1:EMAd_0.1,0.019971603403426803,,13,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,8,S2:dR,0.03971542422682927,,1,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,9,S2:dR_norm,0.019017898714606137,,17,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,10,S2:EMAi_0.001,0.008210352214661619,,41,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,11,S2:EMAi_0.01,0.004032973843200188,,72,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,12,S2:EMAi_0.1,0.0034356051295386424,,88,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,13,S2:EMAd_0.001,0.030382261459755956,,5,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,14,S2:EMAd_0.01,0.02044349784704042,,12,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,15,S2:EMAd_0.1,0.01167500143564407,,24,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,16,S3:dR,0.010989265629114708,,27,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,17,S3:dR_norm,0.009015479461807373,,34,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,18,S3:EMAi_0.001,0.007732120741428631,,42,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,19,S3:EMAi_0.01,0.008317766945843557,,40,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,20,S3:EMAi_0.1,0.004244748210309691,,65,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,21,S3:EMAd_0.001,0.009527891630902187,,32,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,22,S3:EMAd_0.01,0.0026229539345756026,,99,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,23,S3:EMAd_0.1,0.000996267019672287,,122,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,24,S4:dR,0.01121377783552451,,26,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,25,S4:dR_norm,0.003935976170557407,,75,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,26,S4:EMAi_0.001,0.002960076967235666,,94,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,27,S4:EMAi_0.01,0.006729479909962286,,45,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,28,S4:EMAi_0.1,0.0037633992446987723,,81,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,29,S4:EMAd_0.001,0.008337628672125497,,39,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,30,S4:EMAd_0.01,0.0022022349307462166,,104,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,31,S4:EMAd_0.1,0.0008413091211286625,,126,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,32,S5:dR,0.01250629272973086,,23,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,33,S5:dR_norm,0.005927897308496085,,49,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,34,S5:EMAi_0.001,0.0020183003515779853,,106,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,35,S5:EMAi_0.01,0.0037883418613160504,,79,EXECUTED
EXP-XAI-0001,MODEL-C2,INTRINSIC_IMPURITY,ALL,36,S5:EMAi_0.1,0.00477529524881312,,57,EXECUTED
