experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,0,S1:dR,0.0036780175978919027,0.0045046331899061196,36,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,1,S1:dR_norm,0.006124975114792386,0.0023375679064288027,27,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,2,S1:EMAi_0.001,0.0,0.0,75,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,3,S1:EMAi_0.01,-0.0017496991181201794,0.003499398236240359,107,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,4,S1:EMAi_0.1,0.00032258195239341924,0.0002633870611982173,59,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,5,S1:EMAd_0.001,0.0,0.0,76,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,6,S1:EMAd_0.01,0.0,0.0,77,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,7,S1:EMAd_0.1,0.005789750399084709,0.007457208341088049,29,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,8,S2:dR,0.002173022882460046,0.005344425503548089,42,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,9,S2:dR_norm,0.0003587392177868354,0.0003577947390710601,58,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,10,S2:EMAi_0.001,-0.009445139870962405,0.006410871827779609,119,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,11,S2:EMAi_0.01,0.005624553714302327,0.004376243431750898,30,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,12,S2:EMAi_0.1,-0.005401844543255674,0.0037445324285312626,113,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,13,S2:EMAd_0.001,0.01975208225404713,0.0019455478513845294,8,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,14,S2:EMAd_0.01,0.009355266256988033,0.005550784212502186,22,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,15,S2:EMAd_0.1,0.014163110057463147,0.0034055594967926316,17,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,16,S3:dR,0.005387829663918852,0.008519534012719892,33,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,17,S3:dR_norm,-0.026981424703933415,0.015361182944133965,128,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,18,S3:EMAi_0.001,-0.004817072587546994,0.004384480169718929,111,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,19,S3:EMAi_0.01,0.0,0.0,78,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,20,S3:EMAi_0.1,-0.0016421718006557062,0.003559257986840711,106,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,21,S3:EMAd_0.001,0.005417730737521592,0.003829228259100418,32,EXECUTED
EXP-XAI-0001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,22,S3:EMAd_0.01,-0.0002350975477910633,0.00029476488954511475,103,EXECUTED
