experiment_id,model_id,method,batch,family,family_rank,aggregated_importance,features_altered,macro_f1_damage,unit
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,steady_state_resistance_change,2,0.1605928200364536,16,0.01844483931532953,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,rising_transient_ema,3,0.10229577276943155,48,-0.09209600118685501,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,normalized_resistance_response,4,0.0468535290428509,16,0.04645872135734458,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,rising_transient_ema,1,0.20543101047058057,48,-0.14824352256721035,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,decaying_transient_ema,2,0.20333894389738127,48,0.014295082718350977,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,normalized_resistance_response,3,0.11505515776040671,16,0.0812477167794512,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,steady_state_resistance_change,4,0.0439617786482665,16,0.009992691829133732,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,rising_transient_ema,1,0.33629264048390095,48,-0.04405995708224461,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,decaying_transient_ema,2,0.15343844325547074,48,-0.04691224837717131,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,steady_state_resistance_change,3,0.07566914485242948,16,-0.04411187094852584,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,normalized_resistance_response,4,0.028804259701353876,16,0.02301759962976571,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,rising_transient_ema,1,0.21361956050106629,48,-0.018056840270800734,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,normalized_resistance_response,2,0.11853912362840499,16,0.14818120820690023,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,decaying_transient_ema,3,0.10491660120164403,48,0.129361656616841,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,steady_state_resistance_change,4,0.100901064083465,16,0.05053917422067525,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,rising_transient_ema,1,0.13414385806299325,48,0.05194393021443401,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,decaying_transient_ema,2,0.10750370049051804,48,0.11136837903289096,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,steady_state_resistance_change,3,0.1043250762041885,16,0.019082461633915332,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,normalized_resistance_response,4,0.060189252615761905,16,-0.005221369022374356,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,rising_transient_ema,1,0.03238714425074593,48,0.12223901259986361,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,decaying_transient_ema,2,0.010890590958207916,48,0.1320727925466005,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,steady_state_resistance_change,3,0.00996869048574437,16,-0.025531875082375477,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,normalized_resistance_response,4,0.004278237777016642,16,-0.0204547265277506,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,10,decaying_transient_ema,1,0.3014911259504591,48,0.13004734720304195,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,10,rising_transient_ema,2,0.13478107079310842,48,0.09700128604776564,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,10,normalized_resistance_response,3,0.1044475471142678,16,0.07494140425803897,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,10,steady_state_resistance_change,4,0.10281867577212399,16,0.09010329800912587,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,2,rising_transient_ema,1,0.5908070929641944,48,0.1141018735464725,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,2,decaying_transient_ema,2,0.46239896816437465,48,0.1187258738432333,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,2,normalized_resistance_response,3,0.21077365517238014,16,0.05256271231157483,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,2,steady_state_resistance_change,4,0.12954362073267803,16,0.04398760402321078,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,3,rising_transient_ema,1,0.778519929544757,48,0.0707941188869875,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,3,decaying_transient_ema,2,0.22462189323124218,48,0.02771373436958169,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,3,normalized_resistance_response,3,0.1369544012105343,16,-0.048441447695039885,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,3,steady_state_resistance_change,4,0.0824763364244816,16,0.021965540979472564,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,decaying_transient_ema,1,0.29935302648134704,48,-0.07525073684896105,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,rising_transient_ema,2,0.07823108018991584,48,-0.050141898794323625,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,normalized_resistance_response,3,0.0329673555514646,16,-0.016868990462807598,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,steady_state_resistance_change,4,0.0192940413835088,16,-4.651048933934643e-05,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,5,rising_transient_ema,1,0.031323676640186,48,-0.25959483354664087,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,5,normalized_resistance_response,2,0.0233942737458174,16,0.007867246463737654,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,5,decaying_transient_ema,3,0.0066345529064825,48,0.0,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,5,steady_state_resistance_change,4,0.0,16,0.0,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,6,rising_transient_ema,1,0.21740109816434364,48,-0.15159334808535962,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,6,decaying_transient_ema,2,0.11673778022717499,48,-0.035117744827457886,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,6,normalized_resistance_response,3,0.029080556759430304,16,-0.0744921925200493,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,6,steady_state_resistance_change,4,0.0246764453552627,16,0.004345522775791033,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,7,rising_transient_ema,1,0.11622401051325384,48,-0.10029938657264725,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,7,decaying_transient_ema,2,0.06432247056116987,48,-0.012027113406267831,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,7,normalized_resistance_response,3,0.026492253138147327,16,0.0298865219723089,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,7,steady_state_resistance_change,4,0.022263468620946286,16,-0.007822498399201905,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,8,rising_transient_ema,1,0.35383372280137304,48,-0.08340419523371206,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,8,decaying_transient_ema,2,0.22776266259273814,48,-0.008581833529695881,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,8,steady_state_resistance_change,3,0.08546483212877483,16,-0.039993270035286826,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,8,normalized_resistance_response,4,0.06519687313138617,16,0.034526655029152975,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,9,rising_transient_ema,1,0.08261012954845004,48,-0.19887192369280332,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,9,steady_state_resistance_change,2,0.017179042601782667,16,-0.03647829438250161,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,9,decaying_transient_ema,3,0.016010129523012763,48,0.00181397968571273,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,9,normalized_resistance_response,4,0.008675448354149904,16,-0.006598997527675232,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,10,decaying_transient_ema,1,0.3980464986871192,48,0.005232794936956997,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,10,rising_transient_ema,2,0.2527398066810239,48,-0.08210475174850229,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,10,steady_state_resistance_change,3,0.12911463341370227,16,0.07792561486514404,macro_f1_proportion
EXP-XAI-FIDELITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,10,normalized_resistance_response,4,0.0699664014305323,16,-0.02596752517572881,macro_f1_proportion
