experiment_id,analysis,model_id,method,source_sample_id,target_sample_id,source_batch,target_batch,true_class,source_category,target_category,input_distance,model_output_distance,explanation_distance,spearman,kendall_tau_b,jaccard_at_5,jaccard_at_10,jaccard_at_20,cosine_similarity,sign_agreement,top_k_sign_agreement,sign_flip_frequency,unit,status
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B6:1562,B10:1655,6,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,2.23881305535013,0.7062848744120578,0.600472350200931,-0.0958100622596594,-0.05684055118110237,0.0,0.0,0.02564102564102564,0.27657777263635336,0.4140625,0.358974358974359,0.5859375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,B10:840,2,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7118839451149089,0.0834293742049864,0.35443224837957304,0.41669337117744004,0.2866633858267717,0.42857142857142855,0.5384615384615384,0.6,0.7863500341131656,0.5703125,0.8,0.4296875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,B10:842,2,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.581492609575931,0.028440017683429127,0.6424625633009717,0.17550013733748399,0.12327755905511814,0.0,0.1111111111111111,0.08108108108108109,0.28112025550455394,0.2421875,0.21621621621621623,0.7578125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B10:123,2,10,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,3.3302934820042034,0.07437754721743275,0.4776446951668639,0.2673503021424647,0.172490157480315,0.0,0.0,0.17647058823529413,0.4880257139009319,0.625,1.0,0.375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:495,B10:125,2,10,2,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,3.9687314401912017,0.5035351176106163,0.6602865439933272,0.021985442226698407,0.009596456692913388,0.0,0.0,0.02564102564102564,0.2640867078286165,0.390625,0.1794871794871795,0.609375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:534,B10:11,2,10,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7273106022177276,0.338468579128854,0.4124459864914811,0.5635529207104926,0.4163385826771654,0.0,0.17647058823529413,0.2903225806451613,0.6201160420983178,0.765625,0.9032258064516129,0.234375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:535,B10:2363,2,10,3,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.5404638441630873,0.04957569933314134,0.22470939916359514,0.7674761948361105,0.6493602362204726,0.25,0.6666666666666666,0.48148148148148145,0.8552927377490777,0.9140625,0.9259259259259259,0.0859375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:540,B10:9,2,10,3,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,0.6596884485422003,0.4907583736257931,0.4029348595624077,0.6465562625892693,0.4827755905511812,0.1111111111111111,0.25,0.42857142857142855,0.5698488331477978,0.15625,0.07142857142857142,0.84375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,B10:1663,2,10,5,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.277943497990379,0.35924058577592777,0.5665626160544506,0.1531312946346823,0.1048228346456693,0.1111111111111111,0.05263157894736842,0.14285714285714285,0.4341080769099858,0.5546875,0.34285714285714286,0.4453125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:778,B10:1655,2,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.3054074871859687,0.5194096768525541,0.45320746583636184,0.31491485075993403,0.20915354330708666,0.1111111111111111,0.17647058823529413,0.21212121212121213,0.6469705338567744,0.8046875,0.9090909090909091,0.1953125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:473,B10:1514,2,10,6,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.6735694273896784,0.29932711824979324,0.30833204071996345,0.4718687053653177,0.33636811023622054,0.25,0.25,0.3793103448275862,0.6943867161468582,0.7265625,0.6896551724137931,0.2734375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:474,B10:1516,2,10,6,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.6033449881188576,0.3831586358981379,0.3606719059310193,0.43465596960263686,0.31742125984251973,0.25,0.42857142857142855,0.2903225806451613,0.4858405069487339,0.7109375,0.7419354838709677,0.2890625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:26,B6:24,2,6,1,MISCLASSIFIED,CORRECT_REPRESENTATIVE,1.1133264192694257,0.54,0.797421572840568,0.16028598191457077,0.13823835291887943,0.0,0.0,0.08108108108108109,0.18074550279509732,0.1917808219178082,0.32432432432432434,0.8082191780821918,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:40,B6:23,2,6,1,MISCLASSIFIED,CORRECT_REPRESENTATIVE,1.0418063407827183,0.5549999999999999,0.790692640692641,0.14763370224355926,0.12738663252251334,0.0,0.05263157894736842,0.1111111111111111,0.20788432678415858,0.19736842105263158,0.4166666666666667,0.8026315789473685,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,B6:1338,2,6,2,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,1.1198677456150854,0.5800000000000001,0.5896729533093172,0.3026767629815507,0.2710936157967193,0.42857142857142855,0.3333333333333333,0.25,0.6213603797943383,0.046875,0.0625,0.953125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B6:928,2,6,2,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,1.7896896883171012,0.47000000000000003,0.5700333247885159,0.3386962105937466,0.30494113575795884,0.1111111111111111,0.25,0.2903225806451613,0.5182205136168387,0.2077922077922078,0.25806451612903225,0.7922077922077922,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:514,B6:389,2,6,3,CORRECT_REPRESENTATIVE,MISCLASSIFIED,0.7262471878874276,0.22999999999999998,0.5257210823669343,0.5840154127521087,0.5289808247926455,0.0,0.5384615384615384,0.2903225806451613,0.6169217445977552,0.2692307692307692,0.3548387096774194,0.7307692307692307,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:515,B6:388,2,6,3,CORRECT_REPRESENTATIVE,MISCLASSIFIED,0.7397889599350483,0.37,0.6038154392191659,0.46313795531203983,0.4216373359722111,0.0,0.3333333333333333,0.3333333333333333,0.5297741223946763,0.19230769230769232,0.26666666666666666,0.8076923076923077,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:23,B10:842,6,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.1170832299727222,0.215,0.7532467532467533,0.2323268013480108,0.22364702552341267,0.1111111111111111,0.05263157894736842,0.17647058823529413,0.40583972495671383,0.21052631578947367,0.29411764705882354,0.7894736842105263,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:24,B10:840,6,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.9488663398132633,0.365,0.932021466905188,-0.24769332845067352,-0.21430374439168476,0.0,0.0,0.02564102564102564,0.049820898565472026,0.04878048780487805,0.10256410256410256,0.9512195121951219,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:1,B10:1191,6,10,2,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,2.144368823412465,0.55,0.4498995983935743,0.5717860891784007,0.5210384180488995,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.7625393352020018,0.041666666666666664,0.0,0.9583333333333334,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:928,B10:187,6,10,2,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,3.0724027411151984,0.185,0.4012555074667603,0.49540166152596676,0.4269504809189335,0.42857142857142855,0.5384615384615384,0.48148148148148145,0.7649509745151705,0.17204301075268819,0.2222222222222222,0.8279569892473119,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:932,B10:201,6,10,2,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,3.527585069233482,0.23,0.46366621595518637,0.4230744736278398,0.3615294847383734,0.42857142857142855,0.42857142857142855,0.3793103448275862,0.7358641143391613,0.32978723404255317,0.6896551724137931,0.6702127659574468,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:1338,B10:523,6,10,2,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,1.6706628902764051,0.2849999999999999,0.7750219666107522,0.13141075114212936,0.11507138875141354,0.0,0.1111111111111111,0.14285714285714285,0.3121173630997854,0.046875,0.05714285714285714,0.953125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:388,B10:93,6,10,3,MISCLASSIFIED,NEAR_DECISION_BOUNDARY,0.8220868008459227,0.4250000000000001,0.5771914983610025,0.6495022091805114,0.5925736309813986,0.1111111111111111,0.3333333333333333,0.42857142857142855,0.503233558242184,0.0625,0.10714285714285714,0.9375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:390,B10:5,6,10,3,MISCLASSIFIED,CORRECT_REPRESENTATIVE,0.5280282435996942,0.275,0.5470064148253739,0.6190094305959495,0.5484275341399715,0.0,0.3333333333333333,0.48148148148148145,0.5120132982586476,0.21311475409836064,0.2962962962962963,0.7868852459016393,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:391,B10:3,6,10,3,"MISCLASSIFIED,NEAR_DECISION_BOUNDARY",CORRECT_REPRESENTATIVE,0.654922798978432,0.22999999999999998,0.5520188623636895,0.5136718237302894,0.44025072053984965,0.1111111111111111,0.25,0.42857142857142855,0.5492684399447753,0.13333333333333333,0.25,0.8666666666666667,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:392,B10:7,6,10,3,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.8549469983742944,0.20500000000000002,0.44301415236374575,0.5920604914870806,0.5190407195807447,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.7852073667061621,0.189873417721519,0.39285714285714285,0.810126582278481,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B6:393,B10:1,6,10,3,CORRECT_REPRESENTATIVE,MISCLASSIFIED,0.9660629460520703,0.35,0.5288995983935744,0.5837336081386093,0.5019100012623825,0.0,0.1111111111111111,0.3333333333333333,0.5971016921413983,0.2222222222222222,0.3333333333333333,0.7777777777777778,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,B10:840,2,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.6401129982228005,0.555,0.5965293353795308,0.29764396123075804,0.24227932955485967,0.0,0.05263157894736842,0.17647058823529413,0.43010855546906435,0.22988505747126436,0.2647058823529412,0.7701149425287356,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:26,B10:842,2,10,1,MISCLASSIFIED,CORRECT_REPRESENTATIVE,0.8143986666033348,0.455,0.8994413407821233,0.04818078699924764,0.04440059611432813,0.0,0.05263157894736842,0.05263157894736842,0.14009710685674764,0.07042253521126761,0.15789473684210525,0.9295774647887324,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,B10:523,2,10,2,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.9309368382880929,0.45000000000000007,0.4443500424808844,0.5626338637374879,0.5218996185197307,0.1111111111111111,0.25,0.48148148148148145,0.6287919840624739,0.45901639344262296,0.7407407407407407,0.5409836065573771,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B10:1191,2,10,2,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.48547532410723976,0.5249999999999999,0.4508865248226951,0.5172465930970721,0.4760635206763174,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.7807840944825083,0.03333333333333333,0.03571428571428571,0.9666666666666667,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:514,B10:5,2,10,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.1033613085306604,0.16999999999999998,0.34877743817727114,0.5710985029652257,0.519335899455641,1.0,0.6666666666666666,0.5384615384615384,0.8606698665576382,0.417910447761194,0.7307692307692307,0.582089552238806,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:515,B10:93,2,10,3,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.46711093310457963,0.205,0.3239749943681009,0.6783669968589263,0.6237224114349292,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.8340994451035093,0.2982456140350877,0.38461538461538464,0.7017543859649122,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:720,B10:1325,2,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,5.2268331106080375,0.14500000000000002,0.35720939516933936,0.6657201747341404,0.5826380604331163,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.802458172507291,0.14285714285714285,0.3,0.8571428571428571,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:746,B10:1323,2,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.8696502137542392,0.18,0.3339212598425194,0.5997833535216339,0.5545181273064931,0.42857142857142855,0.6666666666666666,0.48148148148148145,0.8448578241121765,0.13846153846153847,0.25925925925925924,0.8615384615384616,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:748,B10:1437,2,10,5,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,1.9266245200664052,0.12,0.3314450801563477,0.6271752826071829,0.5637112584927927,0.25,0.5384615384615384,0.48148148148148145,0.8260883120815443,0.5333333333333333,0.8148148148148148,0.4666666666666667,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,B6:139,2,6,1,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,2.117014616541315,0.6195532833638346,0.5906798175540828,0.17679339864493682,0.12450787401574805,0.0,0.0,0.05263157894736842,0.4363099146625958,0.53125,0.5263157894736842,0.46875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,B6:74,2,6,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,2.109086335415858,0.524294932896406,0.6275910548619146,-0.34856253433437095,-0.22416338582677167,0.0,0.0,0.02564102564102564,0.3118091269690815,0.421875,0.23076923076923078,0.578125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:217,B6:23,2,6,1,MISCLASSIFIED,CORRECT_REPRESENTATIVE,14.807907089714213,0.353374975626142,0.4999999999999999,nan,nan,0.0,0.1111111111111111,0.05263157894736842,nan,0.0,0.0,1.0,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:219,B6:708,2,6,1,MISCLASSIFIED,NEAR_DECISION_BOUNDARY,22.523225343103743,0.4460903011778953,0.5,nan,nan,0.1111111111111111,0.1111111111111111,0.1111111111111111,nan,0.0,0.0,1.0,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,B6:10,2,6,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.9303264556675598,0.5055417150558688,0.3351749667192957,0.6187168101080388,0.4729330708661418,0.0,0.17647058823529413,0.48148148148148145,0.7868108344525154,0.7578125,0.6666666666666666,0.2421875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B6:11,2,6,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.9470712157443182,0.4742691849295751,0.2741084514258631,0.7427211133492034,0.5735728346456694,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.8672088804662094,0.859375,0.7692307692307693,0.140625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:514,B6:488,2,6,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.3146072127247406,0.18984807355372824,0.4259699388996614,0.24178836293719097,0.17962598425196852,0.0,0.1111111111111111,0.1111111111111111,0.6353278413940587,0.6484375,0.5833333333333334,0.3515625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:210,B6:1465,2,6,5,MISCLASSIFIED,NEAR_DECISION_BOUNDARY,0.6460838892626031,0.5607838680472231,0.3466922011516932,0.24122756821095037,0.17445866141732286,0.42857142857142855,0.42857142857142855,0.3793103448275862,0.7443984392087618,0.40625,0.20689655172413793,0.59375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,B6:1537,2,6,5,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.5739571983471484,0.6407786170355851,0.3771153352232106,0.32582745834096316,0.21530511811023623,0.0,0.1111111111111111,0.3793103448275862,0.6621274261851207,0.34375,0.06896551724137931,0.65625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,B6:1391,2,6,5,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.8099689964028935,0.831074090369743,0.4483853856967316,0.13065944881889763,0.08956692913385829,0.0,0.0,0.17647058823529413,0.5490220962085646,0.640625,0.8235294117647058,0.359375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:74,B10:842,6,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.9493897247478501,0.41915552852185706,0.4874097433357947,0.32500915583226514,0.23129921259842526,0.25,0.3333333333333333,0.25,0.5926050410367095,0.6328125,0.8125,0.3671875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:139,B10:840,6,10,1,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.6360100484161888,0.6251334247643481,0.6754612743545338,-0.08878296099615454,-0.05462598425196851,0.0,0.0,0.0,0.2509597849791854,0.546875,0.45,0.453125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:3,B10:133,6,10,2,MISCLASSIFIED,CORRECT_REPRESENTATIVE,1.3290925593432732,0.4810638674395538,0.3175244391024469,0.706647134224501,0.5120570866141733,0.0,0.17647058823529413,0.2903225806451613,0.7673455853679613,0.1953125,0.06451612903225806,0.8046875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:10,B10:195,6,10,2,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,1.3676393789562298,0.4247668092790175,0.5671194827614061,-0.2725119025819447,-0.1754429133858268,0.0,0.0,0.05263157894736842,0.3638646734765984,0.6953125,0.5263157894736842,0.3046875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:11,B10:129,6,10,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.107853626001801,0.2110039246395787,0.21931933883067734,0.6280614814136605,0.46407480314960636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9344836284954152,0.640625,1.0,0.359375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:488,B10:3,6,10,3,CORRECT_REPRESENTATIVE,"MISCLASSIFIED,NEAR_DECISION_BOUNDARY",0.3800680650167213,0.6179907347671079,0.34698406900886936,0.4722578282365867,0.33981299212598426,0.0,0.05263157894736842,0.42857142857142855,0.7053427200555891,0.53125,0.42857142857142855,0.46875,distance_similarity_or_proportion,EXECUTED
