experiment_id,model_id,method,batch,k,original_macro_f1,deleted_macro_f1,macro_f1_damage,original_balanced_accuracy,deleted_balanced_accuracy,balanced_accuracy_damage,prediction_agreement,bottom_k_damage,random_damage_mean,selected_minus_random,probability_selected_exceeds_random,reference_source,measurement_type
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,2,3,0.6672518922809217,0.6132227203315825,0.054029171949339205,0.720263992462535,0.6802248702668018,0.040039122195733245,0.8496784565916399,0.0023390262069310497,0.0023147555792495094,0.051714416370089694,0.9666666666666667,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,2,5,0.6672518922809217,0.44361836117198034,0.2236335311089414,0.720263992462535,0.5447466336353517,0.17551735882718333,0.5908360128617364,0.0023390262069310497,0.001225309111620317,0.2224082219973211,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,2,10,0.6672518922809217,0.12008901488566104,0.5471628773952607,0.720263992462535,0.29580378029929505,0.42446021216324,0.27893890675241156,-0.023778986291703164,0.015802471651627247,0.5313604057436334,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,2,20,0.6672518922809217,0.038192361250632176,0.6290595310302896,0.720263992462535,0.15033009352649918,0.5699338989360359,0.26366559485530544,-0.016494883460538068,0.0623837757250157,0.5666757553052738,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,3,1,0.6231249015128849,0.5639157182650718,0.0592091832478131,0.6611250441230873,0.588973528971572,0.0721515151515153,0.9319041614123581,0.0,0.01112983122498353,0.04807935202282957,0.9,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,3,3,0.6231249015128849,0.35729425005139503,0.2658306514614899,0.6611250441230873,0.4172539522519953,0.24387109187109196,0.7818411097099621,-0.00048704606904048653,0.031501488750613704,0.23432916271087617,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,3,5,0.6231249015128849,0.2846014866818088,0.3385234148310761,0.6611250441230873,0.3760357841766844,0.2850892599464029,0.7395964691046658,0.10235233456087622,0.05598209621852373,0.2825413186125524,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,3,10,0.6231249015128849,0.08120610645624882,0.5419187950566361,0.6611250441230873,0.20089663760896634,0.4602284065141209,0.457124842370744,-0.00047678429701458747,0.07844368445785076,0.4634751105987853,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,3,20,0.6231249015128849,0.08201754385964913,0.5411073576532358,0.6611250441230873,0.20089663760896634,0.4602284065141209,0.44388398486759145,0.009334047055489014,0.17622084237655086,0.3648865152766849,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,4,1,0.5249848695846333,0.42715572715572725,0.09782914242890606,0.5839631782945737,0.513687015503876,0.0702761627906977,0.8881987577639752,0.0029400516574624724,0.009007375687819393,0.08882176674108666,0.9333333333333333,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,4,3,0.5249848695846333,0.32151090849886027,0.20347396108577304,0.5839631782945737,0.3767441860465116,0.20721899224806206,0.7329192546583851,0.01862632616726634,0.023046531039254622,0.1804274300465184,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,4,5,0.5249848695846333,0.31812221348019937,0.20686265610443394,0.5839631782945737,0.37209302325581395,0.21187015503875972,0.7267080745341615,0.034387121051257685,0.033673356638371406,0.17318929946606254,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,4,10,0.5249848695846333,0.11377777777777778,0.41120709180685555,0.5839631782945737,0.2,0.38396317829457366,0.484472049689441,0.03844849112551557,0.0736871646934337,0.3375199271134218,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,4,20,0.5249848695846333,0.11377777777777778,0.41120709180685555,0.5839631782945737,0.2,0.38396317829457366,0.484472049689441,0.0349568583801515,0.11621735234017555,0.29498973946668,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,5,1,0.4516625716625716,0.42345811051693405,0.02820446114563757,0.5700000000000001,0.53,0.040000000000000036,0.9746192893401016,0.0,0.004000676260043573,0.024203784885594,0.9666666666666667,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,5,3,0.4516625716625716,0.2612021857923497,0.1904603858702219,0.5700000000000001,0.4,0.17000000000000004,0.9086294416243654,0.0,0.014593663760810172,0.17586672210941173,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,5,5,0.4516625716625716,0.26054054054054054,0.19112203112203108,0.5700000000000001,0.4,0.17000000000000004,0.8984771573604061,0.0,0.013585136457898344,0.17753689466413272,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,5,10,0.4516625716625716,0.049777777777777775,0.40188479388479387,0.5700000000000001,0.2,0.37000000000000005,0.6954314720812182,0.0,0.021406161296491092,0.3804786325883028,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
