experiment_id,scope,model_id,method,n,fidelity_metric,stability_metric,spearman,ci_low,ci_high,unit,status
EXP-XAI-STABILITY-001,GLOBAL_MATCHED_BATCH,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,mean_selected_minus_random_macro_f1_damage,mean_explanation_l1_distance_ending_at_batch,0.19047619047619052,-0.7370107962213227,0.7560975609756098,correlation,EXECUTED
EXP-XAI-STABILITY-001,GLOBAL_MATCHED_BATCH,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,mean_selected_minus_random_macro_f1_damage,mean_explanation_l1_distance_ending_at_batch,0.5952380952380953,-0.2658227848101266,1.0,correlation,EXECUTED
EXP-XAI-STABILITY-001,GLOBAL_MATCHED_BATCH,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,mean_selected_minus_random_macro_f1_damage,mean_explanation_l1_distance_ending_at_batch,-0.19047619047619052,-1.0,0.6204875761837786,correlation,EXECUTED
EXP-XAI-STABILITY-001,GLOBAL_MATCHED_BATCH,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,8,mean_selected_minus_random_macro_f1_damage,mean_explanation_l1_distance_ending_at_batch,-0.30952380952380953,-0.8987341772151901,0.5384615384615385,correlation,EXECUTED
EXP-XAI-STABILITY-001,LOCAL_MATCHED_SAMPLE,MODEL-C1,INTRINSIC_COEFFICIENT,51,mean_selected_minus_random_target_score_drop,mean_neighbor_explanation_l1_distance,0.3714867712226523,0.07447651611405229,0.6220133112119357,correlation,EXECUTED
EXP-XAI-STABILITY-001,LOCAL_MATCHED_SAMPLE,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,51,mean_selected_minus_random_target_score_drop,mean_neighbor_explanation_l1_distance,0.2962661311432118,-0.0011689666425723187,0.5399541620706372,correlation,EXECUTED
EXP-XAI-STABILITY-001,LOCAL_MATCHED_SAMPLE,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,50,mean_selected_minus_random_target_score_drop,mean_neighbor_explanation_l1_distance,-0.33987368798060724,-0.5432251438413548,-0.08798326037487268,correlation,EXECUTED
EXP-XAI-STABILITY-001,LOCAL_MATCHED_SAMPLE,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,44,mean_selected_minus_random_target_score_drop,mean_neighbor_explanation_l1_distance,-0.10727511463094984,-0.433012523116448,0.19609385866023538,correlation,EXECUTED
EXP-XAI-STABILITY-001,LOCAL_MATCHED_SAMPLE,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,50,mean_selected_minus_random_target_score_drop,mean_neighbor_explanation_l1_distance,0.2911012558321414,-0.0079025388442043,0.5106056855982808,correlation,EXECUTED
