experiment_id,model_id,method,sample_id,batch,row_index_in_batch,repeat,latency_ns
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,1,78758218
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,2,78387882
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,3,67899157
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,4,78569848
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,5,77974583
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:71,2,71,1,34545606
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:71,2,71,2,33670298
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:71,2,71,3,34996285
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:71,2,71,4,35347322
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:71,2,71,5,34848697
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,1,87648764
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,2,78059940
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,3,88841064
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,4,90531652
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,5,89194532
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:211,2,211,1,34004244
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:211,2,211,2,34372654
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:211,2,211,3,34654184
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:211,2,211,4,35234559
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:211,2,211,5,33944448
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,1,78590469
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,2,89660309
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,3,88419751
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,4,88935595
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,5,88789691
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:212,2,212,1,33721652
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:212,2,212,2,34561251
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:212,2,212,3,34701813
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:212,2,212,4,34774141
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:212,2,212,5,34357955
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,1,79121792
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,2,78955364
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,3,89839057
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,4,88663081
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,5,78493244
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:473,2,473,1,33944882
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:473,2,473,2,34940231
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:473,2,473,3,35208234
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:473,2,473,4,34188808
EXP-LAT-0001,MODEL-C2,PREDICT_PROBA_SINGLE,B2:473,2,473,5,33994615
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:473,2,473,1,89929501
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:473,2,473,2,80322143
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:473,2,473,3,89061412
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:473,2,473,4,87647994
EXP-LAT-0001,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,B2:473,2,473,5,89387649
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:0,2,0,1,455084
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:0,2,0,2,403007
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:0,2,0,3,500961
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:0,2,0,4,408467
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:0,2,0,5,454694
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,1,2349111
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,2,2285833
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,3,2258240
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,4,2263972
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,5,2260494
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:1,2,1,1,388319
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:1,2,1,2,373591
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:1,2,1,3,420189
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:1,2,1,4,372440
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:1,2,1,5,366168
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,1,2233805
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,2,2228184
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,3,2224507
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,4,2231440
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,5,2223645
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:70,2,70,1,374103
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:70,2,70,2,407516
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:70,2,70,3,377088
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:70,2,70,4,369544
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:70,2,70,5,404109
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,1,2248352
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,2,2228976
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,3,2249714
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,4,2261256
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,5,2264752
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:71,2,71,1,421201
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:71,2,71,2,389552
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:71,2,71,3,406102
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:71,2,71,4,376207
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:71,2,71,5,376557
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,1,2248733
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,2,2233264
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,3,2258291
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,4,2236940
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,5,2251709
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:210,2,210,1,381386
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:210,2,210,2,410782
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:210,2,210,3,371798
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:210,2,210,4,368822
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:210,2,210,5,398739
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:210,2,210,1,2276364
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:210,2,210,2,2338320
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:210,2,210,3,2387385
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:210,2,210,4,2312422
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:210,2,210,5,2255074
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:211,2,211,1,378270
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:211,2,211,2,368953
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:211,2,211,3,400712
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:211,2,211,4,369374
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:211,2,211,5,407896
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,1,2252550
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,2,2361314
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,3,2236119
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,4,2320668
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,2,211,5,2258631
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:212,2,212,1,405702
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:212,2,212,2,375916
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:212,2,212,3,393298
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:212,2,212,4,382107
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:212,2,212,5,366308
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,1,2232131
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,2,2261306
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,3,2254353
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,4,2250937
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,2,212,5,2237201
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:217,2,217,1,378220
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:217,2,217,2,398999
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:217,2,217,3,371146
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:217,2,217,4,366379
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:217,2,217,5,400702
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:217,2,217,1,2236650
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:217,2,217,2,2300580
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:217,2,217,3,2292094
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:217,2,217,4,2258331
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:217,2,217,5,2267337
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:218,2,218,1,461096
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:218,2,218,2,384312
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:218,2,218,3,414939
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:218,2,218,4,374353
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:218,2,218,5,376848
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:218,2,218,1,2547172
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:218,2,218,2,2542394
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:218,2,218,3,2614750
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:218,2,218,4,2658502
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:218,2,218,5,2557943
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:219,2,219,1,411272
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:219,2,219,2,378450
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:219,2,219,3,374493
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:219,2,219,4,404249
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:219,2,219,5,369594
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:219,2,219,1,2331658
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:219,2,219,2,2309988
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:219,2,219,3,2307974
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:219,2,219,4,2288988
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:219,2,219,5,2312242
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:220,2,220,1,408337
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:220,2,220,2,387198
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:220,2,220,3,373792
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:220,2,220,4,415720
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:220,2,220,5,378179
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:220,2,220,1,2546902
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:220,2,220,2,2524751
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:220,2,220,3,2571228
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:220,2,220,4,2542955
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:220,2,220,5,2535040
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:469,2,469,1,373632
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:469,2,469,2,382328
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:469,2,469,3,403969
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:469,2,469,4,370126
EXP-LAT-0001,MODEL-C3,PREDICT_PROBA_SINGLE,B2:469,2,469,5,402366
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:469,2,469,1,2245417
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:469,2,469,2,2266436
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:469,2,469,3,2233424
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:469,2,469,4,2255766
EXP-LAT-0001,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:469,2,469,5,2264622
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:0,2,0,1,389762
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:0,2,0,2,412946
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:0,2,0,3,376677
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:0,2,0,4,370486
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:0,2,0,5,406253
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,1,1227384
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,2,1174325
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,3,1170819
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,4,1159778
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,2,0,5,1162142
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:1,2,1,1,498045
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:1,2,1,2,463109
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:1,2,1,3,502945
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:1,2,1,4,461907
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:1,2,1,5,497955
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,1,1153696
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,2,1166882
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,3,1214831
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,4,1167783
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,2,1,5,1162493
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:70,2,70,1,462688
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:70,2,70,2,495480
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:70,2,70,3,459052
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:70,2,70,4,489599
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:70,2,70,5,453913
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,1,1165929
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,2,1157925
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,3,1159538
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,4,1157584
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,2,70,5,1152915
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:71,2,71,1,503185
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:71,2,71,2,464552
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:71,2,71,3,498166
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:71,2,71,4,453622
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:71,2,71,5,491874
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,1,1172651
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,2,1182300
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,3,1214100
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,4,1181980
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,2,71,5,1165578
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:119,2,119,1,487295
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:119,2,119,2,470914
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:119,2,119,3,467748
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:119,2,119,4,496161
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:119,2,119,5,457069
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:119,2,119,1,1157464
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:119,2,119,2,1151702
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:119,2,119,3,1149217
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:119,2,119,4,1159007
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:119,2,119,5,1187319
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:121,2,121,1,470884
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:121,2,121,2,487947
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:121,2,121,3,467658
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:121,2,121,4,458250
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:121,2,121,5,493417
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,2,121,1,1160229
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,2,121,2,1187450
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,2,121,3,1175327
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,2,121,4,1173774
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,2,121,5,1159426
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:135,2,135,1,493186
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:135,2,135,2,460945
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:135,2,135,3,495861
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:135,2,135,4,462909
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:135,2,135,5,491442
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:135,2,135,1,1167101
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:135,2,135,2,1166550
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:135,2,135,3,1160760
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:135,2,135,4,1205353
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:135,2,135,5,1167672
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:165,2,165,1,474921
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:165,2,165,2,493627
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:165,2,165,3,458091
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:165,2,165,4,494538
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:165,2,165,5,464593
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:165,2,165,1,1189113
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:165,2,165,2,1191888
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:165,2,165,3,1174916
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:165,2,165,4,1172652
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:165,2,165,5,1163355
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:193,2,193,1,581181
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:193,2,193,2,483387
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:193,2,193,3,505779
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:193,2,193,4,460715
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:193,2,193,5,494980
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:193,2,193,1,1164857
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:193,2,193,2,1178934
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:193,2,193,3,1151342
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:193,2,193,4,1159137
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:193,2,193,5,1152444
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:213,2,213,1,454623
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:213,2,213,2,496472
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:213,2,213,3,458721
