experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,0,S1:dR,0.00022248941397876588,0.00044497882795753175,55,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,1,S1:dR_norm,0.002439644644311706,0.006470909543094918,34,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,2,S1:EMAi_0.001,0.00022248941397876588,0.00044497882795753175,56,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,3,S1:EMAi_0.01,0.00022248941397876588,0.00044497882795753175,57,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,4,S1:EMAi_0.1,0.00022248941397876588,0.00044497882795753175,58,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,5,S1:EMAd_0.001,0.0,0.0,74,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,6,S1:EMAd_0.01,0.0,0.0,75,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,7,S1:EMAd_0.1,0.00040549038950944417,0.0014614857722085592,53,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,8,S2:dR,0.00022248941397876588,0.00044497882795753175,59,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,9,S2:dR_norm,0.004469610200478352,0.005136212980799092,25,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,10,S2:EMAi_0.001,0.00022248941397876588,0.00044497882795753175,60,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,11,S2:EMAi_0.01,0.00022248941397876588,0.00044497882795753175,61,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,12,S2:EMAi_0.1,0.00022248941397876588,0.00044497882795753175,62,EXECUTED
EXP-XAI-0001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,13,S2:EMAd_0.001,0.00022248941397876588,0.00044497882795753175,63,EXECUTED
