experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,0,S1:dR,0.0,0.0,21,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,1,S1:dR_norm,-0.007893489452711733,0.011730660581489898,84,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,2,S1:EMAi_0.001,0.0,0.0,22,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,3,S1:EMAi_0.01,-0.0006629288761944796,0.0008119187412165786,58,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,4,S1:EMAi_0.1,-0.0006629288761944796,0.0008119187412165786,59,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,5,S1:EMAd_0.001,0.0,0.0,23,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,6,S1:EMAd_0.01,0.0,0.0,24,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,7,S1:EMAd_0.1,-0.008026904031473991,0.009724268075261881,86,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,8,S2:dR,0.0,0.0,25,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,9,S2:dR_norm,-0.012903117326519964,0.010665327885231364,87,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,10,S2:EMAi_0.001,-0.0013258577523889592,0.0006629288761944796,67,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,11,S2:EMAi_0.01,-0.005719193687077762,0.007937464171338657,83,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,12,S2:EMAi_0.1,-0.0007139359410598845,0.0008233356581471001,62,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,13,S2:EMAd_0.001,0.0,0.0,26,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,14,S2:EMAd_0.01,0.0,0.0,27,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,15,S2:EMAd_0.1,-0.029348516678705715,0.02504527345984374,99,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,16,S3:dR,-0.07279171644404246,0.016217480542216594,118,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,17,S3:dR_norm,-0.018926789332280248,0.011781587272630557,92,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,18,S3:EMAi_0.001,-0.03311817227096534,0.02000601544485191,102,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,19,S3:EMAi_0.01,-0.003364954240008322,0.006762604065738815,82,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,20,S3:EMAi_0.1,-0.015853523891308275,0.007926761945654138,89,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,21,S3:EMAd_0.001,-0.00010460171374164773,5.2300856870823865e-05,46,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,22,S3:EMAd_0.01,0.008773877875993213,0.007822478122943836,9,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,23,S3:EMAd_0.1,-0.05118551328125317,0.018341413515551103,109,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,24,S4:dR,-0.07781772534603246,0.01278650206883482,119,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,25,S4:dR_norm,-0.0709167517890274,0.011413937963048118,116,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,26,S4:EMAi_0.001,-0.07882847241491307,0.014222031663943003,120,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,27,S4:EMAi_0.01,-0.06279254862988105,0.02097962805419342,113,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,28,S4:EMAi_0.1,-0.04525176836547765,0.0199002448484069,106,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,29,S4:EMAd_0.001,-0.00013075214217705966,0.0,48,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,30,S4:EMAd_0.01,0.008499999145099395,0.00796084131452601,10,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,31,S4:EMAd_0.1,-0.05768429023799291,0.014258101770478478,112,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,32,S5:dR,-0.032028345211865816,0.009680904796212121,101,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,33,S5:dR_norm,-0.0005665921447381317,0.0009960203739736205,56,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,34,S5:EMAi_0.001,0.0,0.0,28,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,35,S5:EMAi_0.01,-0.0006154175211237845,0.0010359452882968902,57,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,36,S5:EMAi_0.1,-0.10939431420955055,0.010622761232117622,128,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,37,S5:EMAd_0.001,-0.017850238197468716,0.0016057766091578294,91,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,38,S5:EMAd_0.01,-0.03377478431221095,0.006978939724037804,103,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,39,S5:EMAd_0.1,-0.07051512135575662,0.02059629866082121,115,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,40,S6:dR,-0.014529904137918982,0.008743927000468664,88,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,41,S6:dR_norm,-0.00110198478904856,0.0011826961423959956,66,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,42,S6:EMAi_0.001,0.0,0.0,29,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,43,S6:EMAi_0.01,-0.0007106624493510516,0.0010745686379278693,61,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,44,S6:EMAi_0.1,-0.0009207315307856123,0.0010724266678643673,63,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,45,S6:EMAd_0.001,-0.015853523891308275,0.007926761945654138,90,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,46,S6:EMAd_0.01,-0.022832463615346077,0.013827955317985977,97,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,47,S6:EMAd_0.1,-0.03975582657216572,0.02309522853958619,104,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,4,48,S7:dR,0.0,0.0,30,EXECUTED
