experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,0,S1:dR,0.0055778539711624055,0.0008920828606951015,40,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,1,S1:dR_norm,0.01654753747773151,0.0007284318400669085,4,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,2,S1:EMAi_0.001,0.0011375247111015453,0.0007003211399625711,86,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,3,S1:EMAi_0.01,-0.0002874365546012725,0.0008639281190970695,98,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,4,S1:EMAi_0.1,-0.0009890960242889602,0.0014680141808733186,104,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,5,S1:EMAd_0.001,0.00523598444828024,0.0010293772964254542,44,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,6,S1:EMAd_0.01,0.005526794291454151,0.0008273205060226113,42,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,7,S1:EMAd_0.1,7.862967583106561e-05,0.0013467155596450597,94,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,8,S2:dR,0.006797393369951566,0.00044827533225418086,32,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,9,S2:dR_norm,0.00032709714600031025,0.0024870759488530465,92,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,10,S2:EMAi_0.001,-0.0016924372244928264,0.0005234099498940396,109,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,11,S2:EMAi_0.01,-0.005879103289167809,0.001444985101142333,120,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,12,S2:EMAi_0.1,-0.005076572728505235,0.0014516113217124176,119,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,13,S2:EMAd_0.001,0.006727922674226128,0.0007386864781569899,33,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,14,S2:EMAd_0.01,0.0071121004175577875,0.0006534830062459593,29,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,15,S2:EMAd_0.1,-0.021263852752697387,0.0031805443009565197,127,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,16,S3:dR,0.014427666134245476,0.001137794862995647,5,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,17,S3:dR_norm,0.0023066844114631446,0.000776946619709085,71,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,18,S3:EMAi_0.001,0.002038521286281447,0.002021162568857816,75,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,19,S3:EMAi_0.01,0.0019577102502508327,0.0008687937072876772,76,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,20,S3:EMAi_0.1,0.0020493257996382352,0.0010735827447594891,74,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,21,S3:EMAd_0.001,0.002705020393839164,0.0016663290870175648,67,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,22,S3:EMAd_0.01,0.001199960560971336,0.0017312843384260212,85,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,23,S3:EMAd_0.1,-3.424085769387908e-06,0.0009618200200971451,95,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,24,S4:dR,0.026671383519508218,0.0013304318735139868,1,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,25,S4:dR_norm,0.012676497288263177,0.0015942477279734801,8,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,26,S4:EMAi_0.001,0.00858407401764435,0.001111873216376817,18,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,27,S4:EMAi_0.01,0.004700746412317746,0.0007556458466588546,48,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,28,S4:EMAi_0.1,0.004234239172060439,0.000830497553384877,52,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,29,S4:EMAd_0.001,0.00029445827721803487,0.0008902213090441159,93,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,30,S4:EMAd_0.01,-0.0015444991677827868,0.0009492358466761932,108,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,31,S4:EMAd_0.1,-0.001730559892468908,0.002256602373265915,111,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,32,S5:dR,0.016570857883901346,0.0020987134247028856,3,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,33,S5:dR_norm,0.005401258762504346,0.0011885363445221459,43,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,34,S5:EMAi_0.001,0.0027013033921175376,0.0013210985359970355,68,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,35,S5:EMAi_0.01,0.006119303863129133,0.0012251274280169779,34,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,36,S5:EMAi_0.1,-0.00016997597668395593,0.0006893058306175234,96,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,37,S5:EMAd_0.001,0.01052304095914446,0.0010089827297119639,12,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,38,S5:EMAd_0.01,0.007518215107397241,0.0010815415703460964,28,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,39,S5:EMAd_0.1,0.0019510451659387363,0.0027335824105918618,77,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,40,S6:dR,0.012056969773704018,0.0017975578012984447,9,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,41,S6:dR_norm,0.0014248017248915778,0.0014566909315361337,83,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,42,S6:EMAi_0.001,0.0007797175000981204,0.0012197270640354875,91,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,43,S6:EMAi_0.01,0.005593031741457355,0.0013343504624274251,39,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,44,S6:EMAi_0.1,0.003565277541276379,0.0013723596891580337,58,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,45,S6:EMAd_0.001,0.00776715723646394,0.00019101915480310014,25,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,46,S6:EMAd_0.01,0.006032188904882996,0.00041390125738982,36,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,47,S6:EMAd_0.1,0.00316240622138404,0.0009666489182986952,64,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,48,S7:dR,0.0032925196623654895,0.0007244887824870496,62,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,49,S7:dR_norm,0.003332867508598969,0.001605174184011682,61,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,50,S7:EMAi_0.001,-0.0017422139768113465,0.001731041382993153,112,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,51,S7:EMAi_0.01,0.004972282114551208,0.0013335370852547138,45,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,52,S7:EMAi_0.1,0.0039398806425889,0.000512071804539837,55,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,53,S7:EMAd_0.001,0.011450070866260886,0.0011917401049674496,11,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,54,S7:EMAd_0.01,0.0097890035169657,0.001724334182363107,15,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,55,S7:EMAd_0.1,0.00852304489155552,0.0009684990346293615,19,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,56,S8:dR,0.0060397331208003726,0.0017883163590852007,35,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,57,S8:dR_norm,-0.00023224363187670515,0.001538490917022312,97,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,58,S8:EMAi_0.001,-0.0005764473075841936,0.0011314175307896438,101,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,59,S8:EMAi_0.01,0.0042418184343220085,0.0011604017269991882,51,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,60,S8:EMAi_0.1,0.0027944692789466097,0.0008201131336914488,66,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,61,S8:EMAd_0.001,0.010165366610962923,0.0013265132634091468,13,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,62,S8:EMAd_0.01,0.008653064536948562,0.001440410623472663,17,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,63,S8:EMAd_0.1,0.0017267374842532268,0.0010908107890214343,79,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,64,S9:dR,0.004079313545539076,0.0006544664151263763,54,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,65,S9:dR_norm,-0.018694809019080726,0.0024376163105904194,125,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,66,S9:EMAi_0.001,-0.004445162479778708,0.001152091510032846,117,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,67,S9:EMAi_0.01,-0.00644730270772228,0.0016137594944991554,121,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,68,S9:EMAi_0.1,-0.008623861175159408,0.0022178359624604807,122,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,69,S9:EMAd_0.001,0.004561982600664394,0.0006111043140645218,49,EXECUTED
