experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,0,S1:dR,0.007685290278151219,0.006904103517715822,52,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,1,S1:dR_norm,0.03364565310969013,0.01027514784909179,2,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,2,S1:EMAi_0.001,-0.00283162509681848,0.023470819822598202,82,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,3,S1:EMAi_0.01,-0.04023700983553656,0.0077660449030525856,115,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,4,S1:EMAi_0.1,-0.04729941336202846,0.0014366669310350198,118,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,5,S1:EMAd_0.001,0.008020073387043835,0.007267785730842186,48,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,6,S1:EMAd_0.01,0.007685290278151219,0.006904103517715822,53,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,7,S1:EMAd_0.1,0.008349149773036918,0.00783119679601415,47,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,8,S2:dR,0.008020073387043835,0.007267785730842186,49,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,9,S2:dR_norm,0.018495463514780368,0.0261736034026909,9,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,10,S2:EMAi_0.001,0.008828004408114886,0.0072080354156407,44,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,11,S2:EMAi_0.01,-0.03960196285902619,0.009645691807797062,114,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,12,S2:EMAi_0.1,-0.038453467271506205,0.009397436155216977,113,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,13,S2:EMAd_0.001,0.00868925518343835,0.007475446473790738,46,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,14,S2:EMAd_0.01,0.009013371541033266,0.007303250680167031,43,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,15,S2:EMAd_0.1,-0.023946731711170753,0.0315795678138347,100,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,16,S3:dR,-0.034322939916036396,0.009607401543082593,110,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,17,S3:dR_norm,-0.000525030833135931,0.005691535213309061,68,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,18,S3:EMAi_0.001,-0.003595580649608893,0.008789988184213296,84,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,19,S3:EMAi_0.01,0.002210797422267763,0.006155265721410773,58,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,20,S3:EMAi_0.1,0.0007691826535935143,0.0051359887461147995,63,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,21,S3:EMAd_0.001,0.014941811680806633,0.001574442140853475,33,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,22,S3:EMAd_0.01,0.015276327963909075,0.0010834562861263767,32,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,23,S3:EMAd_0.1,-0.002394273175389844,0.0,77,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,24,S4:dR,-0.030458495696680722,0.013111235862085685,107,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,25,S4:dR_norm,-0.014200777867259911,0.009714651161667837,93,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,26,S4:EMAi_0.001,-0.019869069475384304,0.006632303096987622,98,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,27,S4:EMAi_0.01,-0.017960655000502868,0.009186540394025847,95,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,28,S4:EMAi_0.1,-0.006600606142415444,0.010294918885556175,88,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,29,S4:EMAd_0.001,0.015754819810887933,0.0009291345806101333,28,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,30,S4:EMAd_0.01,0.01560104896833584,0.0015222141531864612,31,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,31,S4:EMAd_0.1,-0.0588166749063181,0.009147696803976708,121,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,32,S5:dR,-0.0014340758550850097,0.006139956489834328,73,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,33,S5:dR_norm,0.00295322392660774,0.0018508934998848125,57,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,34,S5:EMAi_0.001,0.0,0.0,65,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,35,S5:EMAi_0.01,0.025615753329225555,0.008092254903045165,5,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,5,36,S5:EMAi_0.1,-0.0418584484958737,0.013941431946923682,116,EXECUTED
