experiment_id,model_id,method,batch,feature_index,feature_name,importance,importance_std,rank,status
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,0,S1:dR,0.005204297145159098,0.0013021522784379452,23,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,1,S1:dR_norm,0.011438383688412945,0.0024059699658933948,9,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,2,S1:EMAi_0.001,0.0008182556876218716,0.0007372130409585419,54,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,3,S1:EMAi_0.01,-6.709240886451084e-05,3.3546204432255426e-05,65,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,4,S1:EMAi_0.1,-6.709240886451084e-05,3.3546204432255426e-05,66,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,5,S1:EMAd_0.001,0.0021339155064802663,0.0008719693313407653,36,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,6,S1:EMAd_0.01,0.0011803887015446879,0.0005901943507723439,48,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,7,S1:EMAd_0.1,-0.004450510486947256,0.003143040086105452,81,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,8,S2:dR,0.007726344672054008,0.001393537592481314,17,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,9,S2:dR_norm,0.0005814628093760654,0.0027504710368303656,61,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,10,S2:EMAi_0.001,-0.002394857683898066,0.0017625721757720005,74,EXECUTED
EXP-XAI-0001,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,3,11,S2:EMAi_0.01,-0.008653944972986249,0.0023495836668040826,84,EXECUTED
